location_id,provider,lon,lat
29406,vodafone,4.964273454742032,52.35519480078881
34168,vodafone,5.638750125654653,52.3554485990662
29407,vodafone,6.4661614065442405,52.35547850518809
29408,vodafone,4.904645434146884,52.35551499894246
29412,vodafone,5.202767872546995,52.35568068883601
29416,vodafone,4.8782731313397125,52.35632130279559
41667,vodafone,5.980804975605579,52.35635673997944
29420,vodafone,5.753268799829791,52.3567763686438
29424,vodafone,4.92754198967387,52.357152009837066
29740,vodafone,4.883468449115754,52.357480443287805
29741,vodafone,6.656780001853567,52.35755044736772
29742,vodafone,5.183163067649103,52.35760783700707
29743,vodafone,4.892364184897732,52.35771123127654
29747,vodafone,4.839927754491323,52.35899935235422
29751,vodafone,4.909501292200886,52.35986677848751
29755,vodafone,4.933381572840933,52.360293276256506
29756,vodafone,5.265917272213316,52.36030091133392
29758,vodafone,4.907887339462822,52.36114549911702
29759,vodafone,4.887143072279499,52.36119450810164
29760,vodafone,4.899929816945977,52.36120289063338
34197,vodafone,5.902861224977679,52.36160251663544
29764,vodafone,4.651431975254147,52.361869519006255
29765,vodafone,4.880555275294736,52.36214616073302
38507,vodafone,4.738955277595045,52.36223738284479
29768,vodafone,4.78828059763636,52.36247924256106
29769,vodafone,4.904363278804885,52.36256022630445
29772,vodafone,4.85834347486221,52.36333426512815
29773,vodafone,4.892504363252393,52.363571817761205
29775,vodafone,4.906874595060678,52.36383771018952
29779,vodafone,4.926939172325793,52.36432186107696
29780,vodafone,4.886138471197896,52.36435394162826
29781,vodafone,4.852823964525468,52.364495862201146
29782,vodafone,5.212302832479881,52.36469174361341
29783,vodafone,4.663712774403487,52.36501907668794
29786,vodafone,6.463248414985921,52.36550000752488
29789,vodafone,4.870834352204652,52.36611269025925
29790,vodafone,4.934803750515665,52.36623060296909
29791,vodafone,5.183784014006991,52.366254983024966
29793,vodafone,4.608553739860898,52.36657454450749
29794,vodafone,4.901859838495968,52.36728651690909
29795,vodafone,5.237369915459505,52.36737743645412
29796,vodafone,4.920623174251813,52.36738890921985
29798,vodafone,5.77210988929788,52.36782531419138
29800,vodafone,4.883292755547126,52.36800885579373
30114,vodafone,4.903942916196015,52.36880497317123
30116,vodafone,4.934820211793107,52.36893596189049
30117,vodafone,6.470573546463694,52.36903746005758
30120,vodafone,4.645400029598944,52.36965134866461
30121,vodafone,4.876400900229345,52.36976787990111
30122,vodafone,4.953708135742393,52.36988741275534
30123,vodafone,5.203046321728336,52.36994444469644
30125,vodafone,4.849790258181262,52.370108458277095
30128,vodafone,4.627740535188504,52.37021346923948
30129,vodafone,4.909579617863761,52.37031980473071
32558,vodafone,4.4710534775598685,51.93061326955318
32561,vodafone,4.590418507031949,51.93116826884707
32562,vodafone,4.406435648639533,51.93130541866375
34036,vodafone,4.54446671847481,51.93140514822194
32564,vodafone,4.995714946449691,51.93188602915239
32565,vodafone,5.587940778224861,51.93191630116802
32569,vodafone,4.337144440656369,51.93275636924992
32570,vodafone,4.438989293363334,51.93281294918008
32572,vodafone,4.488740255612441,51.93323066385721
32573,vodafone,4.273018883248179,51.93328072351581
32575,vodafone,4.455814031216653,51.9341789055142
32578,vodafone,4.478250276889691,51.93495675533425
32579,vodafone,4.464707673814212,51.93516587832594
32582,vodafone,4.538277358117904,51.93576506676863
32584,vodafone,4.373344096366097,51.93632809774804
32586,vodafone,5.928860846583524,51.93671765135247
32590,vodafone,4.4792657101803,51.93867694167683
32594,vodafone,5.523667978902472,51.939396914045815
32598,vodafone,4.557339406215833,51.94061119761308
32599,vodafone,4.463123388647361,51.941490498808925
32602,vodafone,5.894317924976349,51.9419269274469
32603,vodafone,4.497092058629842,51.94250760213322
32607,vodafone,4.3696950980568685,51.94398202923931
32608,vodafone,4.537263058610923,51.94402729921183
32609,vodafone,5.853339135646821,51.94435746866206
32610,vodafone,4.423931988940041,51.94468156447921
32869,vodafone,4.072551894655274,51.94600601376501
32876,vodafone,4.554179594789899,51.947878633238645
32881,vodafone,4.581214320265837,51.94981981203546
32882,vodafone,4.2317914379960335,51.950321429134384
32884,vodafone,4.56293325300959,51.9504121865941
32886,vodafone,5.224706237485402,51.951624189511406
32891,vodafone,5.757778729310401,51.95262584526166
32895,vodafone,6.294095283491109,51.95319922997695
32896,vodafone,5.244685621957278,51.95390611277952
32897,vodafone,4.468524320101824,51.9547462264901
32898,vodafone,4.5849219652052025,51.95479787825932
32903,vodafone,4.573978453594241,51.9557923593014
32904,vodafone,5.896824940087363,51.95588932018528
32905,vodafone,6.311084247239904,51.955898393077575
32907,vodafone,4.399945985778332,51.95665343769621
32908,vodafone,5.857786793652061,51.95669025396631
32910,vodafone,5.969998389392874,51.95679871601348
32916,vodafone,5.564707546835454,51.95804656825069
32918,vodafone,4.218613342317916,51.95808355775998
32919,vodafone,4.4671302963258,51.9581690141768
32920,vodafone,4.538115369315207,51.95818156731406
41109,vodafone,6.274328990067081,51.95854550558912
32924,vodafone,4.493421888297822,51.95883916740317
28865,vodafone,5.922023996445481,51.95972326990851
30132,vodafone,4.533776279107333,52.37103841410854
30133,vodafone,4.857219747148466,52.37137326753744
30134,vodafone,4.861874343069775,52.37139401087229
30135,vodafone,5.215477187193609,52.37147302950983
30138,vodafone,4.900841168289203,52.3718121425096
30139,vodafone,5.222391900438278,52.371842353076175
30141,vodafone,4.901600282174441,52.372219704947625
30144,vodafone,4.8943414855709255,52.37264808591868
30145,vodafone,4.918996611789222,52.37264927961079
30146,vodafone,4.87882286310196,52.37274666104485
39109,vodafone,4.703994075523565,52.37306885712077
30148,vodafone,4.872986376285553,52.3732379225608
30152,vodafone,4.898486987857302,52.37357302704427
30154,vodafone,5.256893141695684,52.37389853204863
30156,vodafone,6.677781284102414,52.37446442473031
30157,vodafone,4.668521105326991,52.37453956468228
33783,vodafone,4.660296522878056,52.37458822057431
30158,vodafone,4.884729087352754,52.37481974751709
30164,vodafone,4.846707894097349,52.376035321184126
30169,vodafone,4.617530403186626,52.37641210632615
30170,vodafone,5.175586870045311,52.37644153886594
30172,vodafone,4.809261677214429,52.37699991333432
30487,vodafone,4.905253350734712,52.377709788613416
30488,vodafone,4.901098708368699,52.37779002077281
30489,vodafone,4.881771446176559,52.37781695608896
40085,vodafone,5.22962898015976,52.37760008512441
30491,vodafone,4.549763813713651,52.37823511092326
30498,vodafone,4.820896128275008,52.37905140802189
30501,vodafone,4.7846158241216905,52.37936666466902
30503,vodafone,4.530636531543025,52.38002171064316
30505,vodafone,4.855348592058666,52.38046944364583
30508,vodafone,4.755537808185252,52.381300282668505
30509,vodafone,4.673004561758113,52.38155924904488
30511,vodafone,5.8040454181495535,52.3819355885169
30513,vodafone,4.845547898220034,52.3820338219608
30516,vodafone,4.887659528569982,52.383126708160695
30517,vodafone,5.217414214369118,52.38331245261988
30520,vodafone,4.628937017019983,52.3835412056501
30521,vodafone,4.8172232571113005,52.383716398753975
30523,vodafone,4.838018367422858,52.383985429316006
30527,vodafone,4.9179579558643685,52.38476954691552
30528,vodafone,4.949925262000048,52.38571876122377
30529,vodafone,4.704341976509111,52.38576167961098
30530,vodafone,4.660421367895642,52.385787867151535
30531,vodafone,4.732250425969416,52.38580248337855
30534,vodafone,4.937137534721559,52.3865606292109
30535,vodafone,5.196675798324786,52.38657037025269
30536,vodafone,4.639180897372415,52.38666223896156
30537,vodafone,5.179208709585951,52.38700835018659
30538,vodafone,6.051034131539173,52.387018491043
30540,vodafone,4.925039694628282,52.387403817332284
30542,vodafone,4.881936197418788,52.38784792897503
30545,vodafone,5.249799313213023,52.38850428989032
30546,vodafone,4.613646729687808,52.388574392132966
28866,vodafone,4.554977343068819,51.96055823817902
28868,vodafone,5.89149954484915,51.962285034486406
28875,vodafone,4.5273417533786535,51.96311895446613
28880,vodafone,6.252476448973892,51.964604915241054
28882,vodafone,5.911739445341348,51.96484803182256
28883,vodafone,4.479931557185741,51.96546839972519
28884,vodafone,5.089638243950339,51.96559753664032
28885,vodafone,5.574618034304347,51.96573408686726
28888,vodafone,5.438567944905154,51.96620494379359
28889,vodafone,5.944132312519789,51.96623606134051
28891,vodafone,4.158389775220632,51.96666553142381
28894,vodafone,6.717576206653948,51.96753448555904
28896,vodafone,6.289853952624596,51.96799128926199
28897,vodafone,5.661675524473745,51.968016796957095
28898,vodafone,5.206731677128394,51.96856775900584
28902,vodafone,4.595397608007412,51.97205501275793
34157,vodafone,4.945305298783708,51.97320649259054
28909,vodafone,5.672816575958687,51.97400338308937
28911,vodafone,5.313270366410632,51.97435437451032
28913,vodafone,4.311232270406579,51.97462604677435
28921,vodafone,5.933001359184431,51.97706530666724
29243,vodafone,5.916646654253738,51.97871303906327
29244,vodafone,4.500029709874781,51.97932939800416
29247,vodafone,4.617470658102339,51.97995861668387
29251,vodafone,5.90335693717554,51.981180995455
29254,vodafone,5.092106074655099,51.98198031415272
29255,vodafone,5.752274252121181,51.98230436265268
29259,vodafone,4.672741921374162,51.9834801526124
29265,vodafone,4.367075913224359,51.984364045472105
29269,vodafone,5.953815319893589,51.98517324045885
29272,vodafone,4.388045540152904,51.98538893788
29276,vodafone,4.376527336274772,51.98615347582669
29277,vodafone,5.876032752419506,51.98630424063531
29280,vodafone,5.898618854795719,51.98691827056951
29283,vodafone,4.496510495710966,51.98795886786164
34187,vodafone,5.84200500863892,51.98855300921983
29290,vodafone,5.109470644942028,51.98919516141574
29291,vodafone,4.354546301089728,51.98921654955961
29292,vodafone,5.939848488695588,51.98939231058794
29293,vodafone,5.813435662053726,51.98948693632251
29296,vodafone,5.083943255362945,51.99012086505109
29298,vodafone,5.501577923974028,51.990608326328
29299,vodafone,4.21643262657809,51.990925627954105
29616,vodafone,4.515071512121344,51.99327534480173
29623,vodafone,5.092952439461035,51.99497938606534
29625,vodafone,4.399956214921459,51.99521529123248
29627,vodafone,5.955928177455181,51.99566143279815
29629,vodafone,5.803145630917677,51.99608521011356
40635,vodafone,5.222317278385163,52.39012580729875
30870,vodafone,4.962802184333907,52.39085260902728
30871,vodafone,6.454565756688547,52.390907495331305
30874,vodafone,4.839983318456449,52.39139141445367
30875,vodafone,4.910870197079723,52.39234482624238
30876,vodafone,4.600254838780345,52.39240488470935
30878,vodafone,4.853955546188092,52.39249771934402
30880,vodafone,4.868863971076856,52.39275264356712
30881,vodafone,5.275096066545793,52.39372570582643
30883,vodafone,4.628075384579343,52.39440202935058
30884,vodafone,5.319711244618731,52.395008745731296
30886,vodafone,4.928628767692323,52.39545273100119
30889,vodafone,4.780860452562528,52.39622649830893
30891,vodafone,5.265657455175068,52.396232914925136
30893,vodafone,4.8722300617207,52.39638936233392
30899,vodafone,4.939138934769209,52.39927674874235
30900,vodafone,5.292169705583708,52.39942971902992
30904,vodafone,5.339071154594422,52.4014599055264
30905,vodafone,4.638341067468936,52.40159475291246
30907,vodafone,6.629197025932216,52.402704691621295
30909,vodafone,5.242128316182326,52.40292913359716
30916,vodafone,4.834350228768429,52.40487376513784
30917,vodafone,4.919105692776902,52.40544568993515
30918,vodafone,4.892268191643625,52.40579497929936
30919,vodafone,4.784253476369934,52.4060134800345
30920,vodafone,5.2688267827034005,52.406876330798816
30921,vodafone,4.862028657783955,52.40672533520601
31238,vodafone,4.630712517521454,52.40774789624057
31239,vodafone,5.888690650463104,52.4079726259858
40636,vodafone,5.320400297641755,52.40827042086812
31244,vodafone,4.914542065205193,52.4089597099849
31247,vodafone,6.783552835137374,52.41125888060963
31249,vodafone,5.291523747073176,52.41281159678349
31251,vodafone,4.876608540297767,52.41295459294071
31256,vodafone,4.917112845710085,52.41598927663855
31260,vodafone,4.853248847032927,52.41823522519696
31270,vodafone,4.839523577064879,52.42384378781221
31275,vodafone,4.807505719125506,52.43043223311632
31276,vodafone,5.939041882457061,52.43175906233886
31280,vodafone,4.635945947468891,52.43365710683349
31285,vodafone,4.7265208113364565,52.43514038980389
31286,vodafone,4.6513166086444695,52.43607239595514
31287,vodafone,4.831338441823057,52.436442297913416
31289,vodafone,4.76288735275995,52.43824955059342
31292,vodafone,5.757123959365242,52.438803171972886
31293,vodafone,5.551754236221314,52.4386692762066
31296,vodafone,6.872017391321922,52.439045615806215
41105,vodafone,4.811425212819093,52.43996925667902
31298,vodafone,4.832779579369782,52.44114058749564
31612,vodafone,4.851070297619516,52.441557271196274
41898,vodafone,4.839922785758973,52.44506696679908
31615,vodafone,4.643355289453747,52.44602607746162
33942,vodafone,5.435009436014887,52.447891476088905
28667,vodafone,5.677314305507735,50.84050304307157
28668,vodafone,5.735096343107796,50.84088286414865
33832,vodafone,5.832643636568654,50.84414361484599
28672,vodafone,5.6921358766725545,50.844905360486976
28673,vodafone,5.658732042618883,50.84547407291666
28675,vodafone,5.646069929745023,50.84589864006908
28676,vodafone,5.701101773847422,50.84596001418576
28679,vodafone,5.668329752251841,50.847806192444494
28680,vodafone,5.718995797841775,50.848570721521135
28681,vodafone,5.682551475626582,50.84920893258931
28682,vodafone,5.692052230585454,50.84945393195282
28683,vodafone,5.731030029728779,50.849623196855006
28684,vodafone,5.709120974074119,50.849659330851935
28687,vodafone,5.704281735563526,50.85005024473335
28690,vodafone,5.649959676056054,50.85081572962884
28691,vodafone,6.063009219483623,50.85445135757619
28693,vodafone,5.693140291348714,50.85510502371067
28698,vodafone,5.717802142488868,50.85639442939386
28704,vodafone,5.6995751385360895,50.8574878295335
28706,vodafone,5.680305598241927,50.85779897611837
43464,vodafone,5.776742016827652,50.858637829168494
33871,vodafone,5.789491888629811,50.85987057678141
28711,vodafone,5.669553797803526,50.85993811431052
28713,vodafone,5.713065285236069,50.86133376250134
28719,vodafone,5.727731468675733,50.86254992645108
28722,vodafone,5.656368268163098,50.86382577505648
28730,vodafone,5.999429882927833,50.8682800232008
28731,vodafone,6.05355237770508,50.86834036290539
28732,vodafone,5.835080541883976,50.86858397602583
28737,vodafone,5.716782182399032,50.87271208361344
28742,vodafone,5.982617092363774,50.87537922336039
28743,vodafone,5.738396265665594,50.875426004042495
28744,vodafone,5.692085990045932,50.87615065947071
28745,vodafone,5.957873759215094,50.87699614106926
28750,vodafone,6.020210821161173,50.88066285547745
28757,vodafone,5.863310950161338,50.88563999247771
28758,vodafone,5.925327880702104,50.8858984096666
28759,vodafone,5.734796101263297,50.88600776913552
28760,vodafone,5.980702604158446,50.88673315927858
28766,vodafone,5.97824724792788,50.89031435793778
28767,vodafone,6.025829615034888,50.89038504102312
28768,vodafone,5.99050677809996,50.89099715082618
28769,vodafone,6.064986759333719,50.892544321873935
28770,vodafone,5.955608571099794,50.892693041637806
28776,vodafone,5.978712903367134,50.89783575604996
39639,vodafone,5.9596869141528,50.89953151329664
28476,vodafone,5.7358141719280695,50.90042282214536
28440,vodafone,5.939303258061827,50.91026452855289
28442,vodafone,6.035546731292541,50.91141024596904
28446,vodafone,6.057566019500397,50.91694786720384
28448,vodafone,5.962112552183846,50.918567120150975
28450,vodafone,5.978559508914998,50.91919436862003
28453,vodafone,5.949795254674791,50.92188166669468
28462,vodafone,5.917808070372509,50.93029360494515
28463,vodafone,5.945216343125319,50.93134225101141
41113,vodafone,5.982499386340562,50.93250484015328
28464,vodafone,5.959448314028404,50.93424810941487
41692,vodafone,5.831057332825075,51.99740333921987
29631,vodafone,4.354210292904628,51.99748329240006
40058,vodafone,5.938727458433942,51.99767583165725
29634,vodafone,4.379178312349462,51.99775374207638
29640,vodafone,4.701611133295265,51.9995075081425
29642,vodafone,4.482395104512553,51.999895951424456
29644,vodafone,6.13811686888641,52.00010449212915
29646,vodafone,5.951177466131544,52.00114022839131
29648,vodafone,5.692504882316841,52.00138594888513
29650,vodafone,4.158869900811011,52.00175485935862
29651,vodafone,4.167721809032948,52.001864900626565
29652,vodafone,4.463580262493192,52.0020059453067
29655,vodafone,4.54005303246813,52.00275203120954
33768,vodafone,4.371099050767048,52.00277189688061
29660,vodafone,5.076635647329821,52.00470765832888
29664,vodafone,4.385866008256803,52.00541531840946
29667,vodafone,4.708179211291216,52.00620600228667
29669,vodafone,4.483915760130075,52.00681988745996
29672,vodafone,4.968020335725275,52.007795555908906
29674,vodafone,4.590509369602294,52.00802110285657
29675,vodafone,5.182885093969142,52.00929919808021
29987,vodafone,4.73109856793578,52.0095358524653
29991,vodafone,4.362597011065992,52.010275710642695
29992,vodafone,4.355000994791051,52.01057788065352
29993,vodafone,5.76130435392476,52.01083160681932
29996,vodafone,4.743315277558633,52.01182343940801
29997,vodafone,6.58849926975952,52.01184659241399
29998,vodafone,4.336200726097243,52.01222724235791
33771,vodafone,4.8132857984491695,52.01338080203841
30004,vodafone,4.299344959795926,52.013474418354015
30007,vodafone,4.377009478121639,52.01386994265009
30008,vodafone,4.7106390233587385,52.01403109163312
30011,vodafone,4.538295006123702,52.01483796532028
30013,vodafone,5.0924408730123565,52.01521951775103
30015,vodafone,4.620814815906167,52.01596140376097
30017,vodafone,4.367319072837334,52.01656390135568
30020,vodafone,5.437243208436982,52.01768970093954
30032,vodafone,4.356196055349698,52.02068272999534
33814,vodafone,5.027543060223951,52.02088152013911
30035,vodafone,5.10022583482529,52.02108105829388
30037,vodafone,4.277020323397959,52.021409874759
30040,vodafone,5.046635053728862,52.02190900453205
30042,vodafone,5.661576743257606,52.023213557750566
30043,vodafone,4.682567322220866,52.02336717142556
30046,vodafone,4.172064689867602,52.02378906728863
30047,vodafone,4.4216443665078335,52.02399725254635
30048,vodafone,4.216893890636365,52.024018543396046
30049,vodafone,5.671183320224484,52.0240356485594
31618,vodafone,4.822501065636032,52.44791366754493
31620,vodafone,5.856581926345826,52.4493026979178
31621,vodafone,5.993120340255317,52.450845183775215
33971,vodafone,4.665497253586001,52.45114216766735
39113,vodafone,5.831138491630555,52.454897946696576
31626,vodafone,4.834779126067384,52.45533236875698
31633,vodafone,6.56863068113639,52.45702060872549
31636,vodafone,4.582661403053776,52.460810038689154
31640,vodafone,4.610869951294965,52.46239121416902
31644,vodafone,5.998644914479641,52.46632944439344
31647,vodafone,4.833116899094186,52.46706238545483
31650,vodafone,4.781525243531931,52.46797847592123
31651,vodafone,4.645958752242391,52.46798144545756
31652,vodafone,4.811068271145425,52.46852114832216
31653,vodafone,5.888866538240752,52.46892111334885
31656,vodafone,4.671383261136277,52.47104068221476
31658,vodafone,4.8517114441217295,52.4724414869353
31663,vodafone,4.808070724646104,52.4771615809784
31664,vodafone,4.663634390881097,52.47779732861006
31666,vodafone,4.59659171141985,52.4791399013257
31667,vodafone,4.650769350514628,52.47956960565173
31669,vodafone,6.029730475470188,52.47990705992793
31672,vodafone,4.657920470992472,52.48688482330472
31984,vodafone,4.644475166489488,52.48796978161187
31986,vodafone,6.1004141081762615,52.48974878287824
31987,vodafone,4.766176499322811,52.49101516960997
31990,vodafone,4.59281224541832,52.49368375366
31991,vodafone,5.066164949055886,52.494102605520304
34010,vodafone,6.105813444935796,52.49492002628047
31993,vodafone,5.476158857345582,52.49499684249336
31994,vodafone,4.685921850949599,52.4953043290433
31995,vodafone,4.663815547067331,52.49551311225768
31996,vodafone,4.963855372800273,52.49590270644447
31999,vodafone,6.126234067456696,52.49735598747832
41669,vodafone,4.823279020085963,52.49767252551816
34012,vodafone,4.615027529354594,52.500697033660536
32006,vodafone,6.381514428615973,52.50122442046761
32009,vodafone,5.4889708958241785,52.50253653655431
32011,vodafone,5.055169078142629,52.50344619170631
32014,vodafone,4.936531600905237,52.50393570523811
32015,vodafone,5.477033257484436,52.50400850773335
32017,vodafone,6.112306690747389,52.50474891978431
32018,vodafone,4.956553611357798,52.50476499658723
32019,vodafone,4.97290009759092,52.50496699298162
32020,vodafone,5.969465348483088,52.50554528496954
32021,vodafone,6.061774180689786,52.50579310202465
32024,vodafone,4.660846228010987,52.50773612435084
32028,vodafone,6.103114134288695,52.50826500266289
32036,vodafone,5.477042792882976,52.510284262338814
28475,vodafone,5.802542539527637,50.946791858458376
33922,vodafone,5.91379035613319,50.95344051328187
28625,vodafone,5.8235093002564255,50.95510137114848
28629,vodafone,5.778745143212436,50.96282107684911
28634,vodafone,5.991064463233766,50.96747262169615
28637,vodafone,5.84368127834092,50.97008001621212
28638,vodafone,5.865897147379743,50.97078133469987
28644,vodafone,5.835902595289252,50.9841421038299
40078,vodafone,5.794016164421723,50.98520468203194
28645,vodafone,5.851833759905989,50.98798047933519
28648,vodafone,5.868624107628922,50.99473450512369
28649,vodafone,5.895432571960417,50.99615710034828
28651,vodafone,5.877641416138361,50.99884057677717
28652,vodafone,5.850589281673434,51.000201401917614
28491,vodafone,5.864714520678449,51.00096203344873
28493,vodafone,5.852375564629172,51.006405585219845
28496,vodafone,5.876944927605696,51.01105948062479
28497,vodafone,5.860169060595718,51.0119741310146
28498,vodafone,5.838050314914367,51.01302412484094
28499,vodafone,5.870311286855309,51.01846723849791
28501,vodafone,5.864723708520694,51.02661638611201
28503,vodafone,5.807440086781904,51.0362226687
28505,vodafone,5.829865605428293,51.04213479366013
28508,vodafone,5.821937918799027,51.05573803259256
28511,vodafone,5.86612492796003,51.0709260098511
28519,vodafone,5.851682920753959,51.10735389523724
28523,vodafone,5.897546839279309,51.129274029212205
28528,vodafone,5.889779482523638,51.15053977294776
28534,vodafone,6.048872453192892,51.1658145851826
28540,vodafone,6.007015659628014,51.17889976787576
28543,vodafone,5.975603787199849,51.1839621126424
28544,vodafone,5.99504182071909,51.186172207609495
28545,vodafone,5.986838424411421,51.18997223234341
28550,vodafone,5.719849351668056,51.20030196967398
28569,vodafone,6.037255482701021,51.23694735450754
28571,vodafone,5.644035389516863,51.23891246989043
33986,vodafone,5.706985698700959,51.24321478895157
28579,vodafone,5.713813784666671,51.24680931263476
28585,vodafone,5.701644193757004,51.2536743642814
28586,vodafone,5.713082886599724,51.25479343588778
33989,vodafone,5.716368513404182,51.26150781756067
28591,vodafone,6.062712385671954,51.26297827181151
28592,vodafone,5.919030975791678,51.263652065346605
28598,vodafone,4.040037473988726,51.27113930014067
28602,vodafone,3.842930756910957,51.27979307183398
28604,vodafone,6.053035592506358,51.28129973928775
28606,vodafone,5.760048917489986,51.28240984172993
28607,vodafone,4.061854008789516,51.282869767093885
28610,vodafone,6.091295048227913,51.28902080079524
40081,vodafone,5.436505714294888,51.29508695907335
28484,vodafone,5.342966152952299,51.314531774162205
28373,vodafone,6.134960236406448,51.328408150336
28378,vodafone,3.7999169947064977,51.33257116550863
28381,vodafone,3.841312457364874,51.33321788885694
28382,vodafone,5.421423476477901,51.33374395950702
28383,vodafone,3.828415414895622,51.334340570481096
28388,vodafone,6.156003141269054,51.338302905882
39643,vodafone,3.798523660692056,51.33880035213552
30365,vodafone,5.648736827710148,52.02500448185142
30367,vodafone,5.084138962093509,52.025804493008216
30368,vodafone,4.678230033201772,52.02583991305988
30372,vodafone,5.107824424055838,52.02677984660952
30373,vodafone,5.130758586421427,52.02681403791669
30375,vodafone,5.064722237594953,52.027038240252736
39118,vodafone,4.517721894503984,52.02704709320583
30377,vodafone,4.703663112628126,52.02729362292999
30378,vodafone,5.08446229903334,52.027549034897206
30379,vodafone,5.622640482272563,52.02754932021649
30387,vodafone,5.531506700881019,52.0299075108426
30391,vodafone,5.09102417255844,52.03121490518437
30401,vodafone,5.634450045128294,52.03410441435213
30403,vodafone,5.166682350053079,52.03430196931585
30406,vodafone,5.08466723699103,52.03604336696125
30407,vodafone,4.333634590708382,52.03649196887189
30410,vodafone,4.636503159398105,52.03689771197804
30415,vodafone,4.509424707628172,52.03850885728072
30416,vodafone,4.349920771711325,52.03937812834992
30417,vodafone,5.1477677613367305,52.039496142446936
30419,vodafone,4.389779646174046,52.03964159106932
30421,vodafone,5.103397944215162,52.04010768136479
30422,vodafone,5.648841959201315,52.04049981078992
30423,vodafone,5.670923428061252,52.04050257231255
30736,vodafone,4.336466543696648,52.040652099659376
30737,vodafone,4.256791394192256,52.04068723694871
30739,vodafone,5.078731669765123,52.04086360032181
30743,vodafone,4.708722272311308,52.04153350472711
30745,vodafone,4.5819373598289,52.04168762247659
30746,vodafone,4.3203165236190655,52.04185520129641
30748,vodafone,4.9523494050997945,52.04226249709412
30751,vodafone,5.556780293920723,52.04308631548852
30752,vodafone,5.640288923568988,52.043538529004536
30754,vodafone,5.617288263395038,52.04364866687614
39655,vodafone,4.658658442561841,52.04393995906108
30756,vodafone,4.289670543218519,52.04446795563193
30757,vodafone,4.209665623187319,52.04456705705884
30758,vodafone,4.935345181567871,52.04457138325233
30765,vodafone,4.280098109998814,52.04603229413563
30768,vodafone,4.407267210040115,52.04645800682152
30769,vodafone,5.572435483373863,52.04673884396834
30771,vodafone,5.270220245715032,52.047150414255526
30772,vodafone,4.2535804897269545,52.04718227562142
30777,vodafone,6.102513070611385,52.049466057304926
30778,vodafone,4.291019995261876,52.04948728519743
30780,vodafone,5.115887264091922,52.04998809677423
30781,vodafone,4.500126692628774,52.05023216753798
