properties.link_id,provider,location_id,bands,src.lon,src.lat,dst.lon,dst.lat,src_id,dst_id
36768.0,unknown,,,4.9192160406425005,52.36994484574832,4.968023264218894,52.40730955207107,,
31933.0,t-mobile,,,6.763782868979519,52.291113208187404,6.778888486796609,52.28149797921898,31967,
33682.0,t-mobile,,,6.985756866358193,52.359998872968355,6.915499215405512,52.364190285772494,29753,
37341.0,unknown,,,4.92796699172395,51.44078214137144,4.942776582984334,51.445720391397636,,
32752.0,t-mobile,,,4.16291807591613,51.887608431170854,4.15349965027095,51.899968897145285,,31462
27458.0,vodafone,,,6.2904410024746165,52.990222371873315,6.268892157932202,52.92336015104701,30556,
33609.0,t-mobile,,,5.67746995684046,52.41339278452062,5.772080133445013,52.367780474056,,29798
27610.0,t-mobile,,,6.0738634740300315,53.08219109291123,6.0632178355019155,53.109668485692964,30940,
22678.0,t-mobile,,,5.99116972562693,51.98624571340341,5.974114554557123,51.98563995469453,,
31420.0,t-mobile,,,5.841133669344179,51.9427519148683,5.930552604613434,51.987584024441404,,
32754.0,t-mobile,,,4.15349965027095,51.899968897145285,4.219303510465369,51.8996706025561,31462,33957
25745.0,prorail,,,5.433163358775027,53.17263508447651,5.596590701281069,53.1729730612148,,
29406.0,t-mobile,,,6.0632178355019155,53.109668485692964,6.082326475337882,53.26478195711734,,
26135.0,vodafone,,,4.975779984237041,52.578448490012015,4.996666638089563,52.578833536679255,32734,32735
29526.0,vodafone,,,4.64189548548632,51.78794819237727,4.560024248191822,51.7947522757936,29236,29561
27312.0,vodafone,,,4.606088287576353,51.77830398857203,4.64189548548632,51.78794819237727,29223,29236
26710.0,vodafone,,,4.428972550464291,51.82633084010876,4.403249920616659,51.8476914108643,29968,43467
36369.0,vodafone,,,5.32128347346541,53.39132923720833,5.283465988005745,53.39139248625774,,32463
28717.0,t-mobile,,,5.094773115892587,52.659002035109815,5.063693037763326,52.65472463192203,,33062
28846.0,t-mobile,,,5.97311279598975,53.37714334399267,6.054609718644414,53.38069033653392,,32459
32150.0,t-mobile,,,6.1065211160224715,51.88150052617613,6.060887970110489,51.926192553534456,31071,
33382.0,unknown,,,5.594896201679809,51.810471839772866,5.555081973390983,51.78453216497353,33765,
31212.0,vodafone,,,5.6983659594778375,51.23710780796625,5.660061667786546,51.191280196872725,28568,33981
31698.0,prorail,,,6.459409648006648,52.07894540496532,6.719381959755738,51.96414307551871,31863,
31095.0,t-mobile,,,5.996948647094126,51.209111103928834,6.02088753309973,51.205809925453586,,
33053.0,t-mobile,,,4.661329140468183,51.985279906080095,4.652197741533375,51.99972163731679,,29641
30971.0,t-mobile,,,6.444965519148039,52.717028938612174,6.453171425387118,52.70511011662269,29084,
34832.0,t-mobile,,,5.899833687529954,53.03530143028993,5.841867911621052,53.04341669027712,,30603
27529.0,vodafone,,,4.489361791365654,51.88902879954771,4.47360978401001,51.88855679965872,31102,31098
30984.0,t-mobile,,,5.768004458252459,53.26132906220321,5.719446707529596,53.23544223351794,,
32705.0,t-mobile,,,4.402560401676586,52.15305932454444,4.392693282691033,52.14272064425339,,
33329.0,t-mobile,,,5.2851088539908675,51.70514139882311,5.272946272248053,51.70924690976743,45744,
31154.0,vodafone,,,6.453305218542208,52.70513588054399,6.497166690640552,52.66611474716997,,51669
33138.0,unknown,,,4.895446809076681,52.381559486953954,4.877782909950679,52.36833579348596,,
31843.0,t-mobile,,,6.414529218210711,53.13400389706545,6.36850032966443,53.15088863687734,31302,31316
31640.0,t-mobile,,,5.546415424703852,51.406610469959304,5.556723150024663,51.40738693163155,,
37313.0,t-mobile,,,5.7254410908833595,53.163225681867125,5.758728939525294,53.19522416772228,,
32446.0,t-mobile,,,4.4858340045059215,52.1257799394352,4.4879451635273275,52.14205614710597,,
22211.0,vodafone,,,3.5122509773231414,51.47911457460787,3.503809263167039,51.48791542987516,,
27983.0,prorail,,,6.305162962907204,53.26783209091482,6.482744345488874,53.2109163652662,,
29427.0,vodafone,,,6.691494987126643,52.25300278039459,6.722492892201806,52.24930357452448,31218,
32918.0,t-mobile,,,4.809309342355546,52.85827709259998,4.863330653913414,52.88003153688148,29823,53884
31468.0,vodafone,,,6.357440007050575,52.834276942192915,6.3659740997343235,52.87211482975312,29804,55278
34315.0,kpn,,,4.344497849982783,52.06319529830132,4.337530914219265,52.0748367222477,31154,31525
34314.0,t-mobile,,,5.030329565974489,52.90696899747829,4.966001314663037,52.84663926698919,,
36354.0,unknown,,,5.164524219523941,52.242666248878066,5.169476323705581,52.25097122204706,31187,
32479.0,t-mobile,,,4.739058299315648,52.36221996657164,4.70402316491066,52.373086995928524,38507,39109
26491.0,vodafone,,,4.957692805278684,52.30561265616228,4.973306836985665,52.294721188978635,32346,40080
33126.0,unknown,,,4.6696668432990585,52.38813615239472,4.660665658188056,52.3914966521039,,
30973.0,t-mobile,,,6.168611356538642,53.18050287606453,6.175993081983184,53.12919780761685,,58174
33080.0,t-mobile,,,4.563883908325861,51.88744435378794,4.5720825908328635,51.899141856580385,,31457
32316.0,t-mobile,,,4.172555827434281,52.023946944255115,4.217145759380554,52.023859241791435,30046,30048
37728.0,unknown,,,5.875945408786437,51.986304605017665,5.963079115154573,51.85064308346354,29277,
33800.0,kpn,,,6.140077826515204,51.53700106406914,6.086554390564436,51.56758141496906,31024,
33801.0,kpn,,,6.140077826515204,51.53700106406914,6.086554390564436,51.56758141496906,31024,
37300.0,vodafone,,,4.731083739499118,52.009553747982245,4.813692833134329,52.01344569935168,29987,33771
37301.0,vodafone,,,4.731083739499118,52.009553747982245,4.813692833134329,52.01344569935168,29987,33771
36587.0,vodafone,,,5.854828461843803,51.89616537781461,5.873588937704747,51.89386005140532,,31435
31470.0,vodafone,,,6.827053987115587,52.88307951872389,6.862590048840006,52.88341835622299,29837,29838
37302.0,vodafone,,,5.5724499849920806,52.04672084629731,5.5293843666764655,52.049863694973496,30769,45771
37303.0,vodafone,,,5.5724499849920806,52.04672084629731,5.5293843666764655,52.049863694973496,30769,45771
31242.0,t-mobile,,,5.231888689688322,52.33932902393852,5.220611525005462,52.34541630057147,41892,
32154.0,t-mobile,,,5.959337532182966,51.91138761869107,5.928889601217364,51.93669054911503,31821,32586
37297.0,t-mobile,,,4.153578339120113,51.96858377047914,4.1240270328888355,51.99213622122868,,
37304.0,t-mobile,,,5.846273027046105,51.85366589387486,5.8384210344472045,51.84503147702395,,30339
32375.0,t-mobile,,,5.9450800265720725,51.77553176893214,5.94052438045926,51.7821419960045,,29227
32473.0,t-mobile,,,4.810882291214215,52.35399910490498,4.841355462189468,52.355114235494085,,
37731.0,unknown,,,5.806554401935497,51.82652561602336,5.914937360876876,51.876720304460285,,33884
37325.0,unknown,,,5.806554401935497,51.82652561602336,5.741466717242567,51.9685584266937,,
34316.0,t-mobile,,,6.633387920325555,52.55836480921164,6.46338887719744,52.60158771875904,32414,
32109.0,t-mobile,,,4.971386212298455,52.24302533917274,4.9323013713433275,52.21642086544252,31189,30470
32753.0,t-mobile,,,4.15349965027095,51.899968897145285,4.219303510465369,51.8996706025561,31462,33957
33442.0,kpn,,,5.709117601177753,52.3451129505257,5.788253812674938,52.34594059768309,29046,
34831.0,kpn,,,7.085169193095955,52.870912962055726,7.096638209484125,52.91497115179818,52972,29855
29615.0,vodafone,,,4.5298859322655165,51.89541686537161,4.5422489227677945,51.89547046651617,31441,31445
28374.0,kpn,,,6.081104141351403,51.155801453278585,5.9756328507093865,51.183997922733454,,28543
25823.0,vodafone,,,4.947920557281235,52.301891769865016,4.954604692373564,52.29750339400613,32326,
25518.0,vodafone,,,5.2150241772669474,52.24972511608178,5.264996135764137,52.252196035337086,31205,31214
23530.0,vodafone,,,5.95710551278925,51.05222203902936,5.864524070525379,51.02660822097099,28507,28501
32958.0,t-mobile,,,4.273088230170602,51.93341621079708,4.242800099746527,51.92705767640071,32573,
32698.0,t-mobile,,,4.585691912898391,52.46003064827672,4.6048842013422435,52.45639297363211,,31629
22500.0,unknown,,,4.448586624108356,51.875721268331205,4.430438018434681,51.877552383531366,,
32478.0,t-mobile,,,4.70402316491066,52.373086995928524,4.663858554725962,52.36508288417718,39109,29783
32072.0,t-mobile,,,4.677523513043751,52.78597635803358,4.754801302963535,52.803055207306336,29461,
33086.0,t-mobile,,,4.242800099746527,51.92705767640071,4.3431643409903895,51.93088636736879,,
37292.0,t-mobile,,,6.228505209822566,53.26980437287446,6.268774088991218,53.21441370728887,34054,31735
25115.0,t-mobile,,,4.354583483890617,51.85727816375836,4.34527827784964,51.839083180545316,30690,
31802.0,t-mobile,,,5.644161217007721,52.7213088985595,5.750853915094044,52.709832898324215,,29075
29289.0,vodafone,,,5.859717980442214,51.819501257345365,5.83469051772011,51.81135696273995,29937,29600
30092.0,kpn,,,5.809057572468931,52.616642406543605,5.724689405704016,52.634329128994686,,58194
31254.0,t-mobile,,,5.6129384431550315,52.32816924756115,5.615994307843908,52.34044051980942,50265,29028
30970.0,t-mobile,,,6.890311931446647,53.10500179002416,6.894444894368866,53.1001686213951,,
32236.0,t-mobile,,,5.032135882629999,51.78297402196674,5.049858230325787,51.79866623940101,,29569
32442.0,t-mobile,,,4.450386785387443,52.149637713368875,4.461696657134682,52.14538556866458,,
32748.0,t-mobile,,,4.413671692269367,51.908057580766304,4.403005900209382,51.90466983436396,,
36951.0,kpn,,,6.497802832867219,52.8590523370703,6.484416971145761,52.84338559583845,29824,55272
33081.0,t-mobile,,,4.677699215628999,51.887225035050996,4.640967023709899,51.87297521151632,,30730
32083.0,t-mobile,,,4.803438225266358,52.40325147778292,4.829743931912282,52.39255699877112,30912,
33432.0,t-mobile,,,5.7254410908833595,53.163225681867125,5.758728939525294,53.19522416772228,,
37285.0,t-mobile,,,5.348885982032742,53.40141332407797,5.283465988005745,53.39139248625774,,32463
37286.0,t-mobile,,,5.32128347346541,53.39132923720833,5.348885982032742,53.40141332407797,,
33324.0,t-mobile,,,5.469774227699988,51.87630461139217,5.419604507676441,51.881191908334394,41893,
37207.0,t-mobile,,,6.027133699022437,51.16222393136134,5.996449646068293,51.1392243034296,28531,48374
37283.0,kpn,,,5.991890011149597,53.183141734623035,5.904022358145326,53.150556599180796,31356,31315
37337.0,unknown,,,4.431893440510872,51.94853078518581,4.431558845185908,51.91230329438499,,
37725.0,unknown,,,4.694812898706143,52.01632999276935,4.65446918649455,52.016670051589514,,
31394.0,t-mobile,,,5.815665207690895,51.887614028827336,5.844977187183024,51.88894155852231,,
37298.0,vodafone,,,3.7498874407234006,51.695082217043634,3.707886901232506,51.670276957052224,33156,
37295.0,t-mobile,,,4.828974475376203,52.23191343783609,4.872224237488931,52.26025112910653,,
23130.0,t-mobile,,,4.6022521569534485,52.48449823791591,4.623716260109624,52.47088715197349,,
29708.0,vodafone,,,4.462688624304999,51.94141516677383,4.478394215249618,51.93502977923104,32599,32578
23874.0,t-mobile,,,6.782418553617321,52.956417905035295,6.942664930746842,52.994470081001545,30202,30561
31773.0,t-mobile,,,4.611381721391974,52.33080303262023,4.656993239871595,52.355801168918035,,
32477.0,t-mobile,,,4.611381721391974,52.33080303262023,4.656993239871595,52.355801168918035,,
33113.0,t-mobile,,,4.654773588738589,52.5204162672783,4.720215156208127,52.537393092963725,,32390
37205.0,t-mobile,,,5.996449646068293,51.1392243034296,5.945336823810339,51.12730123067306,48374,28521
35210.0,t-mobile,,,5.652003060145777,53.046557717567794,5.651643782664591,53.036530043656605,30604,30598
23006.0,t-mobile,,,4.479224674573793,51.94358446273396,4.484917721168439,51.94327772718869,,
24198.0,vodafone,,,4.665171080629717,52.12999845988907,4.668413508238417,52.11728187036562,46133,32941
37314.0,t-mobile,,,6.098445592429913,53.212498109169225,6.124890882761502,53.185003221836986,,31360
26401.0,t-mobile,,,5.53111495954035,52.329115090654334,5.544781819630242,52.33172204937568,33039,
25714.0,t-mobile,,,6.9029224366929,52.942277112732555,6.942664930746842,52.994470081001545,30189,30561
27123.0,vodafone,,,4.736528556265107,52.6365516890443,4.745105364274047,52.64607988874703,32784,33051
28573.0,vodafone,,,6.445309445765863,52.7748602242104,6.455751155715312,52.81833773565387,29453,
27224.0,kpn,,,6.049895800924971,51.85811291851996,6.073422335103266,51.926335746715154,,32224
37206.0,t-mobile,,,5.9435855164704625,51.150195539085594,5.996449646068293,51.1392243034296,,48374
34549.0,t-mobile,,,6.105005603542221,52.587442714263574,6.088755078349919,52.530666961285846,,32382
32276.0,t-mobile,,,5.624193251124108,51.67363863230683,5.631361838758255,51.651835641423595,32847,
32921.0,t-mobile,,,5.116165424175374,52.77075090498067,5.092086490858501,52.76422323361429,29445,29441
32257.0,t-mobile,,,5.495828034998627,51.76275125003488,5.521997254087832,51.77047207349702,29200,
32275.0,t-mobile,,,5.631361838758255,51.651835641423595,5.616384179546461,51.647497509963095,,32805
22227.0,vodafone,,,3.541304219416692,51.58314053864535,3.549838896405796,51.58691617196476,,
31880.0,t-mobile,,,5.785104839513821,50.8782230517148,5.737114438413684,50.88627943320548,28747,
37294.0,t-mobile,,,6.228505209822566,53.26980437287446,6.268774088991218,53.21441370728887,34054,31735
22970.0,vodafone,,,3.9032774517115274,51.50427591903653,3.884506191155309,51.51085923490159,30635,30657
31129.0,t-mobile,,,6.201087141248394,52.86050236613217,6.134223374570725,52.882139782688704,29825,
31130.0,t-mobile,,,6.201087141248394,52.86050236613217,6.134223374570725,52.882139782688704,29825,
31135.0,t-mobile,,,5.513444140928164,52.20761186753688,5.460612188605493,52.19644875504048,,30078
31131.0,t-mobile,,,4.144661594041305,51.829606982997696,4.166831589159549,51.83705795559058,29980,30320
31085.0,vodafone,,,6.152862543401852,53.32511399589692,6.069022684557412,53.36183012885968,32441,32454
31132.0,t-mobile,,,4.159132845772824,51.82511185999767,4.166831589159549,51.83705795559058,33807,30320
37199.0,t-mobile,,,4.763584234952889,52.25922449285167,4.750000724936306,52.27905143796931,,31925
34313.0,t-mobile,,,5.0214241620878886,52.85574573518291,4.966001314663037,52.84663926698919,29820,
34312.0,unknown,,,4.887554183483128,52.33641699829584,4.646894545344377,52.271278241198424,,
34321.0,t-mobile,,,3.939584596834347,51.692663337059024,3.904801001384186,51.6550014413697,,32818
31239.0,t-mobile,,,5.967420170103432,52.82255981308043,6.063255801964399,52.82827371192703,29484,48381
36498.0,t-mobile,,,4.474392460116208,51.80844549243285,4.469530776938305,51.78583648098821,,29233
34319.0,kpn,,,7.016971793853508,52.26847586545587,6.970273790801614,52.27955634263841,,31929
31161.0,vodafone,,,4.6299998751299585,52.25847104012528,4.6851433254524,52.26141803769079,31236,
31234.0,t-mobile,,,6.2629515759764,52.857808463604314,6.201087141248394,52.86050236613217,55274,29825
37291.0,t-mobile,,,6.30386242746652,53.266583998218216,6.40561353942416,53.245446691353145,,58621
34747.0,t-mobile,,,4.404688736248177,52.19975419164358,4.3976181739646325,52.20328152203847,,
33323.0,t-mobile,,,5.502578174103673,51.8249714842279,5.5370534495523875,51.87603121402239,,
33621.0,t-mobile,,,4.6268398086259594,51.428664373509946,4.56278264301152,51.4936156957746,,
33632.0,vodafone,,,4.542032597148074,51.58502962118712,4.550327877540389,51.589808501167084,31784,32117
24231.0,vodafone,,,5.432362698977505,51.483527793091426,5.420526246625463,51.47999924840474,30262,30253
37367.0,unknown,,,5.6244194930362745,51.3581093521747,5.60477283553123,51.43805749516369,,
27319.0,vodafone,,,3.5602463064910017,51.453856920833715,3.6119442205191015,51.46544362527139,34175,29890
26278.0,vodafone,,,5.764167094109404,52.198583579036715,5.7394104388509035,52.19388748330183,,
25087.0,t-mobile,,,5.652003060145777,53.046557717567794,5.651643782664591,53.036530043656605,30604,30598
37364.0,kpn,,,6.7078123467444595,52.89352720213009,6.603696318104096,52.858253005264984,29846,29822
37352.0,kpn,,,5.437835201989507,52.526143119777814,5.578251062219192,52.50319013304655,32376,
37354.0,kpn,,,6.393136933452898,52.60603222642499,6.424862646799681,52.62732986767773,32755,
37355.0,kpn,,,5.8397158056504015,51.81791725679007,5.859806696943258,51.81966269287901,,29937
37357.0,kpn,,,6.618635401237707,51.987336537814095,6.572717379359438,51.98630714893429,,
37358.0,kpn,,,6.618635401237707,51.987336537814095,6.572717379359438,51.98630714893429,,
37371.0,kpn,,,5.773139070778223,52.96544202202107,5.693357077435653,53.00277736901359,,
37372.0,kpn,,,5.773139070778223,52.96544202202107,5.693357077435653,53.00277736901359,,
37369.0,unknown,,,4.448500065623743,51.875693610134334,4.131612271598482,51.94380199162135,,
37356.0,t-mobile,,,4.877891727505787,52.337112804455785,4.86878329077305,52.34311304165726,56844,29037
31446.0,vodafone,,,4.948056708731958,51.55008182427579,4.969614519181443,51.51205763261163,31365,30660
37289.0,vodafone,,,6.760244436907035,53.41894536760923,6.856609721994978,53.44102813719221,32472,32483
28559.0,t-mobile,,,6.633387920325555,52.55836480921164,6.628946406504247,52.56874769558902,32414,
37360.0,t-mobile,,,5.4302477279590375,51.84833618024579,5.469774227699988,51.87630461139217,,41893
37362.0,t-mobile,,,5.989910974686678,53.28480707190752,6.011088107405411,53.324585648239,32108,32440
37363.0,t-mobile,,,5.989910974686678,53.28480707190752,6.011088107405411,53.324585648239,32108,32440
37366.0,t-mobile,,,4.528859654324349,51.58955402035538,4.521784724155383,51.61094065915439,,52987
31616.0,t-mobile,,,5.735781643170278,52.0365533078586,5.746554512699754,52.0368894210442,,
33659.0,kpn,,,6.785783638110131,52.92494028064339,6.827053098327374,52.883052566298446,,29837
33703.0,t-mobile,,,5.357533286792119,51.5452488025069,5.316419151759074,51.58219230660098,40089,
33648.0,kpn,,,5.794058567728822,50.98516857892823,5.783392049850918,50.97686387541669,40078,
34965.0,vodafone,,,4.6396985304337734,51.45213685592287,4.628444039183662,51.49641591103173,29550,55263
33705.0,vodafone,,,5.657755924162028,51.7885556824854,5.6530764423081665,51.79872332088277,,29570
37353.0,kpn,,,6.393136933452898,52.60603222642499,6.424862646799681,52.62732986767773,32755,
32751.0,t-mobile,,,4.1423954429548715,51.84861322716966,4.166831589159549,51.83705795559058,30355,30320
31287.0,vodafone,,,5.048810993866221,51.51472281634846,5.045420531214248,51.473194088721826,30664,52503
31146.0,t-mobile,,,6.251858934707207,53.07817115054608,6.342670362563165,53.102112672379285,30937,
31798.0,kpn,,,6.484416971145761,52.84338559583845,6.402615237258997,52.902751083895986,55272,29851
31707.0,kpn,,,6.469891369367318,52.00871902331384,6.523811763101355,51.99252484762305,55770,
31491.0,kpn,,,5.5651692200113665,52.121944096275634,5.62964417128983,52.10463495957468,32956,58685
31171.0,kpn,,,4.536307445728599,52.15321896372757,4.49611670371408,52.16742051165287,29311,
23179.0,vodafone,,,6.279557303901208,52.381804189128886,6.307058529114976,52.38064091518176,30510,30506
35043.0,kpn,,,5.939503763784641,51.61230599646051,6.007753904779408,51.593581633345416,33993,32127
31490.0,kpn,,,5.5651692200113665,52.121944096275634,5.62964417128983,52.10463495957468,32956,58685
33500.0,unknown,,,3.276276564416636,51.997635984611414,3.6695586141144587,51.92488749398873,,
34877.0,t-mobile,,,5.197083804734508,51.54514307018335,5.178917027920028,51.57089150291202,,
37384.0,t-mobile,,,5.197083804734508,51.54514307018335,5.138665906152915,51.495829561391666,,
31709.0,vodafone,,,6.623968146746972,52.0423654005167,6.672164837091246,52.05419117247841,59206,47670
37394.0,t-mobile,,,5.988385189997486,51.18574840688975,5.983837828040928,51.199030594743654,,
31648.0,vodafone,,,5.654836644495123,51.484496827833155,5.640417253900111,51.462335929854945,30265,29885
31070.0,unknown,,,6.139692538221304,52.53358136015889,6.403522551941305,52.90277931009059,32385,29851
32502.0,vodafone,,,4.883664673132866,51.70763666433806,4.8608033288325085,51.71277656674764,28810,
32432.0,kpn,,,4.3359485268329045,52.08071919994621,4.3244720899464335,52.07005450996249,,
31702.0,unknown,,,6.858340745674947,52.222196475227854,6.965645338500652,52.319665072141284,,
31069.0,unknown,,,6.502887222844352,52.68588807378191,6.462715839510972,52.71480269823861,,29081
32717.0,t-mobile,,,5.751134611477976,50.974084318473054,5.779556206694325,50.99461199717749,,
28120.0,t-mobile,,,6.402742988446092,53.30238836135866,6.53033419033132,53.297611861836494,32426,
37399.0,kpn,,,6.0820822024226935,52.7393919624621,6.073497927222191,52.69233116356924,52970,29050
33117.0,vodafone,,,4.6725252535347535,52.546974885298546,4.683062572639155,52.51394566727828,32396,41107
37299.0,vodafone,,,3.7498874407234006,51.695082217043634,3.707886901232506,51.670276957052224,33156,
25774.0,vodafone,,,4.111587736580712,51.42505765134322,4.193530616494158,51.423057387856176,29170,
32354.0,t-mobile,,,5.85294179840887,51.770109480549586,5.880782478731149,51.76169011452067,,
33344.0,t-mobile,,,5.846443406620876,51.749416511841744,5.880782478731149,51.76169011452067,,
33345.0,t-mobile,,,5.876780424002027,51.73994555639148,5.880782478731149,51.76169011452067,,
35439.0,t-mobile,,,5.249524964906799,52.69911185316044,5.273196093854276,52.70977733316196,29061,29074
33688.0,t-mobile,,,4.909001538904711,52.78566496447536,4.8017261702706895,52.79588969668005,,29471
31913.0,t-mobile,,,4.622077033746367,51.55388576766057,4.608827079969473,51.56222093164285,,
22662.0,t-mobile,,,5.544781819630242,52.33172204937568,5.53111495954035,52.329115090654334,,33039
33334.0,t-mobile,,,5.015728288026642,52.21580491557179,4.971386212298455,52.24302533917274,30464,31189
32291.0,t-mobile,,,5.123422587826112,52.015607573160445,5.107882201059769,52.02686087844177,30014,30372
31681.0,t-mobile,,,3.976999470296376,51.4681155337808,3.9505882525691893,51.48405606502993,29900,30263
32285.0,t-mobile,,,5.291828460783961,51.660609012766294,5.296560010513826,51.66508006104583,,32834
32440.0,t-mobile,,,4.293837011747871,52.082780903181295,4.284729265376383,52.080556716467555,,
33077.0,t-mobile,,,4.500449122230082,51.8571669221007,4.532529552842088,51.87633509089412,,
35475.0,t-mobile,,,5.229441490407178,51.88311306307833,5.195163158329127,51.89364130911433,31076,31432
22656.0,t-mobile,,,4.8017261702706895,52.79588969668005,4.784673584305039,52.79175163780359,29471,
26196.0,vodafone,,,4.573618361198286,51.838334950598124,4.6066089447678955,51.82694553635323,39650,29969
31099.0,t-mobile,,,5.946688236107478,51.20661330989955,5.983837828040928,51.199030594743654,,
32281.0,t-mobile,,,5.356967441277677,51.63780401833847,5.3655296408619115,51.646084346261276,32529,
31371.0,t-mobile,,,5.341716105102339,52.21124800039709,5.312303887941246,52.22233302098903,30442,
22741.0,t-mobile,,,4.253782890647961,51.915891875172555,4.242582747007456,51.92702859302162,,
33064.0,t-mobile,,,5.052579413648924,51.568414048815114,5.036664733838904,51.574749377898044,,
31324.0,t-mobile,,,5.074028614641349,51.57655424820517,5.064112381628939,51.57733625497794,,31761
32152.0,t-mobile,,,6.047613802370004,51.8678064747889,5.959337532182966,51.91138761869107,,31821
31356.0,t-mobile,,,5.312410031582,52.04533316411647,5.316302048060789,52.036086814796974,,
